Sum,YearEnd,Hour,WeekDay,HaveDeviceId,EuropeAsiaCountryIp,Refund
10.0,2020,15.516666666666667,2,1,1,0
10.1,2018,15.533333333333333,2,1,1,0
4.99,2019,15.533333333333333,2,1,1,0
6.23,2018,15.533333333333333,2,1,1,0
39.99,2021,15.533333333333333,2,1,1,0
21.93,2021,15.533333333333333,2,1,1,0
1.68,2021,15.533333333333333,2,0,1,0
25.1,2017,15.533333333333333,2,0,1,0
16.85,2018,15.533333333333333,2,1,1,0
1.99,2017,15.533333333333333,2,1,1,0
7.81,2019,15.533333333333333,2,1,1,0
50.0,2020,15.533333333333333,2,1,0,0
8.13,2019,15.533333333333333,2,1,1,0
8.43,2019,15.533333333333333,2,1,1,0
5.56,2021,15.533333333333333,2,1,1,0
9.42,2019,15.533333333333333,2,1,1,0
17.9,2017,15.533333333333333,2,1,1,0
5.92,2018,15.55,2,1,1,0
0.84,2018,15.55,2,1,1,0
46.53,2020,15.55,2,0,1,1
40.46,2019,15.55,2,1,1,0
1.0,2019,15.55,2,1,0,0
84.38,2019,15.55,2,1,1,0
16.18,2017,15.55,2,1,1,0
19.99,2019,15.55,2,1,1,0
7.48,2018,15.55,2,0,1,0
2.53,2020,15.55,2,0,1,0
1.05,2020,15.55,2,0,1,0
8.09,2019,15.55,2,0,1,0
10.5,2021,15.55,2,1,1,0
81.0,2018,15.566666666666666,2,0,1,0
26.83,2020,15.566666666666666,2,0,1,0
19.99,2017,15.566666666666666,2,1,0,0
107.32,2017,15.566666666666666,2,1,1,0
0.88,2019,15.566666666666666,2,1,1,0
0.84,2019,15.566666666666666,2,1,1,0
20.25,2017,15.566666666666666,2,0,1,0
5.99,2018,15.566666666666666,2,1,1,0
50.0,2020,15.566666666666666,2,1,0,0
10.11,2017,15.566666666666666,2,1,1,0
0.16,2018,15.566666666666666,2,0,1,0
0.39,2018,15.566666666666666,2,0,1,0
10.49,2018,15.566666666666666,2,1,1,0
16.87,2019,15.566666666666666,2,0,1,0
3.98,2023,15.566666666666666,2,0,1,0
10.1,2018,15.566666666666666,2,1,1,0
46.53,2020,15.566666666666666,2,0,1,1
2.02,2019,15.566666666666666,2,1,1,0
0.35,2021,15.566666666666666,2,0,1,0
4.99,2021,15.566666666666666,2,1,1,0
4.99,2017,15.566666666666666,2,1,1,0
4.99,2017,15.566666666666666,2,1,0,0
4.99,2023,15.566666666666666,2,1,1,0
2.08,2018,15.566666666666666,2,0,1,0
3.73,2017,15.583333333333334,2,0,1,0
9.55,2020,15.583333333333334,2,0,1,0
101.25,2019,15.583333333333334,2,1,1,0
1.99,2017,15.583333333333334,2,1,1,0
0.89,2019,15.583333333333334,2,1,1,0
4.99,2020,15.583333333333334,2,1,1,0
53.66,2019,15.6,2,1,1,0
24.95,2019,15.6,2,1,1,0
1.68,2019,15.6,2,0,1,0
2.42,2019,15.6,2,1,1,0
4.99,2020,15.6,2,1,0,0
4.38,2018,15.6,2,1,1,0
5.06,2017,15.6,2,0,1,0
4.99,2021,15.6,2,1,1,0
12.18,2017,15.6,2,1,1,0
5.89,2018,15.6,2,1,1,0
1.21,2018,15.6,2,1,1,0
101.25,2019,15.616666666666667,2,1,1,0
19.74,2018,15.616666666666667,2,1,1,0
2.32,2025,15.616666666666667,2,1,1,0
1.68,2019,15.616666666666667,2,0,1,0
26.83,2019,15.616666666666667,2,1,1,0
24.33,2019,15.616666666666667,2,1,1,0
7.86,2018,15.616666666666667,2,1,1,0
5.6,2019,15.616666666666667,2,1,1,0
78.94,2018,15.616666666666667,2,1,0,0
1.68,2018,15.616666666666667,2,0,0,0
0.84,2017,15.616666666666667,2,1,1,0
0.5,2018,15.616666666666667,2,0,1,0
0.42,2018,15.633333333333333,2,1,1,0
35.37,2017,15.633333333333333,2,1,1,0
5.99,2019,15.633333333333333,2,1,1,0
1.68,2017,15.633333333333333,2,0,1,0
199.99,2019,15.633333333333333,2,1,1,0
5.99,2019,15.633333333333333,2,1,1,0
4.99,2022,15.633333333333333,2,1,1,0
1.68,2018,15.633333333333333,2,0,1,0
2.81,2019,15.633333333333333,2,1,1,0
3.0,2018,15.633333333333333,2,0,1,0
0.84,2017,15.633333333333333,2,0,1,0
6.99,2019,15.633333333333333,2,1,0,0
3.34,2018,15.65,2,1,1,0
2.53,2018,15.65,2,1,1,0
5.25,2020,15.65,2,1,0,0
3.37,2018,15.65,2,1,1,0
8.9,2018,15.65,2,0,1,0
3.37,2019,15.65,2,1,1,0
17.92,2018,15.65,2,0,1,0
0.84,2018,15.65,2,1,1,0
1.05,2018,15.65,2,1,1,0
0.17,2019,15.65,2,0,1,0
5.24,2020,15.65,2,1,0,0
10.0,2019,15.666666666666666,2,1,0,0
0.16,2017,15.666666666666666,2,0,1,0
21.93,2018,15.666666666666666,2,1,1,0
42.17,2017,15.666666666666666,2,1,1,0
8.43,2020,15.666666666666666,2,1,1,0
0.8,2018,15.666666666666666,2,0,1,0
21.93,2018,15.666666666666666,2,1,1,0
5.25,2024,15.666666666666666,2,1,0,0
9.95,2017,15.666666666666666,2,1,1,0
5.0,2020,15.666666666666666,2,1,0,0
2.49,2020,15.666666666666666,2,1,1,0
4.99,2019,15.666666666666666,2,1,0,0
5.9,2019,15.683333333333334,2,1,1,0
0.17,2020,15.683333333333334,2,0,1,0
1.68,2019,15.683333333333334,2,1,1,0
9.99,2019,15.683333333333334,2,1,0,0
5.0,2017,15.683333333333334,2,1,1,0
8.42,2017,15.683333333333334,2,1,1,0
7.79,2021,15.683333333333334,2,1,0,0
29.87,2018,15.683333333333334,2,1,1,0
1.01,2019,15.683333333333334,2,1,1,0
81.0,2019,15.683333333333334,2,0,1,0
5.89,2017,15.683333333333334,2,1,1,0
0.16,2019,15.7,2,0,1,0
0.17,2020,15.7,2,0,1,0
0.84,2019,15.7,2,1,1,0
9.99,2021,15.7,2,1,0,0
10.0,2020,15.7,2,1,0,0
29.94,2017,15.7,2,1,0,0
5.04,2019,15.7,2,1,1,0
7.86,2019,15.7,2,1,1,0
0.33,2018,15.7,2,0,1,0
10.49,2020,15.7,2,1,0,0
24.52,2018,15.7,2,1,1,0
0.16,2018,15.716666666666667,2,0,1,0
29.94,2019,15.716666666666667,2,1,1,0
1.68,2019,15.716666666666667,2,0,1,0
16.87,2017,15.716666666666667,2,0,1,0
2.35,2017,15.716666666666667,2,1,1,0
16.87,2018,15.716666666666667,2,1,1,0
4.99,2019,15.716666666666667,2,1,0,0
8.0,2017,15.716666666666667,2,1,1,0
14.97,2020,15.733333333333333,2,1,0,0
50.0,2017,15.733333333333333,2,1,1,0
12.15,2018,15.733333333333333,2,0,1,0
3.03,2019,15.733333333333333,2,0,0,0
4.38,2019,15.733333333333333,2,1,1,0
6.24,2018,15.733333333333333,2,1,1,0
4.99,2018,15.733333333333333,2,1,1,0
0.18,2019,15.733333333333333,2,0,1,0
53.67,2019,15.733333333333333,2,0,0,0
10.59,2019,15.733333333333333,2,1,1,0
10.0,2020,15.733333333333333,2,1,0,0
25.31,2021,15.75,2,1,1,0
0.25,2019,15.75,2,0,1,0
9.93,2017,15.75,2,1,0,0
16.28,2020,15.75,2,1,1,0
53.67,2019,15.75,2,0,0,0
31.44,2021,15.75,2,1,1,0
10.49,2019,15.75,2,1,1,0
19.91,2018,15.75,2,1,1,0
5.06,2019,15.75,2,0,1,0
0.17,2020,15.75,2,0,1,0
1.68,2018,15.75,2,0,1,0
4.99,2018,15.766666666666667,2,1,0,0
2.89,2018,15.766666666666667,2,0,1,0
1.99,2018,15.766666666666667,2,1,1,0
32.18,2022,15.766666666666667,2,1,1,0
53.67,2019,15.766666666666667,2,0,0,0
3.37,2017,15.766666666666667,2,1,1,0
1.01,2017,15.766666666666667,2,0,1,0
16.87,2018,15.766666666666667,2,1,1,0
1.05,2020,15.766666666666667,2,0,1,0
4.99,2021,15.766666666666667,2,1,1,0
0.16,2019,15.766666666666667,2,0,1,0
1.42,2018,15.766666666666667,2,0,1,0
3.93,2019,15.766666666666667,2,1,1,0
5.89,2018,15.766666666666667,2,1,1,0
0.84,2019,15.766666666666667,2,0,1,0
3.37,2021,15.766666666666667,2,1,1,0
2.89,2018,15.783333333333333,2,0,1,0
4.38,2018,15.783333333333333,2,1,1,0
0.26,2018,15.783333333333333,2,0,1,0
56.38,2020,15.783333333333333,2,1,1,0
26.98,2019,15.783333333333333,2,1,1,0
14.97,2022,15.783333333333333,2,1,1,0
1.05,2018,15.783333333333333,2,1,1,0
21.45,2018,15.783333333333333,2,1,1,0
1.99,2018,15.783333333333333,2,1,1,0
157.39,2019,15.783333333333333,2,1,1,0
1.49,2020,15.783333333333333,2,1,0,0
10.96,2019,15.783333333333333,2,1,1,0
3.21,2020,15.783333333333333,2,0,1,0
4.19,2018,15.8,2,0,1,0
40.48,2019,15.8,2,1,1,0
10.96,2019,15.8,2,1,1,0
4.99,2018,15.8,2,1,1,0
16.87,2021,15.8,2,1,1,0
1.68,2019,15.8,2,0,1,0
4.2,2019,15.8,2,0,1,0
4.38,2017,15.8,2,1,1,0
2.53,2018,15.8,2,1,1,0
0.84,2018,15.8,2,0,1,0
5.06,2017,15.8,2,1,1,0
16.87,2020,15.816666666666666,2,1,1,0
0.84,2018,15.816666666666666,2,0,1,0
1.99,2018,15.816666666666666,2,1,1,0
0.16,2019,15.816666666666666,2,1,1,0
19.99,2019,15.816666666666666,2,1,0,0
105.0,2017,15.816666666666666,2,1,0,0
2.78,2020,15.816666666666666,2,1,1,0
2.04,2019,15.816666666666666,2,0,1,0
9.93,2017,15.816666666666666,2,1,0,0
4.99,2020,15.816666666666666,2,1,1,0
21.93,2019,15.816666666666666,2,1,1,0
4.99,2021,15.833333333333334,2,1,1,0
5.06,2019,15.833333333333334,2,1,1,0
8.43,2019,15.833333333333334,2,1,1,0
0.16,2017,15.833333333333334,2,0,1,0
1.8,2018,15.833333333333334,2,1,1,0
39.99,2022,15.833333333333334,2,1,1,0
3.37,2019,15.833333333333334,2,1,1,0
8.43,2017,15.833333333333334,2,1,1,0
16.87,2018,15.833333333333334,2,1,1,0
0.69,2018,15.833333333333334,2,1,1,0
5.99,2021,15.833333333333334,2,1,1,0
34.79,2018,15.833333333333334,2,1,1,0
19.23,2017,15.833333333333334,2,1,0,0
4.99,2020,15.85,2,1,0,0
1.68,2018,15.85,2,0,1,0
0.16,2018,15.85,2,1,1,0
4.38,2020,15.866666666666667,2,1,1,0
5.35,2017,15.866666666666667,2,1,1,0
7.93,2018,15.866666666666667,2,0,1,0
1.78,2018,15.866666666666667,2,0,1,0
0.89,2019,15.866666666666667,2,0,1,0
1.68,2019,15.866666666666667,2,0,1,0
6.75,2019,15.866666666666667,2,0,1,0
0.69,2018,15.866666666666667,2,1,1,0
12.81,2019,15.866666666666667,2,1,1,0
53.67,2019,15.866666666666667,2,0,0,0
7.99,2018,15.866666666666667,2,1,0,0
0.17,2019,15.866666666666667,2,0,1,0
2.42,2017,15.883333333333333,2,1,1,0
2.42,2018,15.883333333333333,2,1,1,0
4.38,2018,15.883333333333333,2,1,1,0
0.5,2018,15.883333333333333,2,1,1,0
9.99,2019,15.883333333333333,2,1,0,0
8.99,2019,15.883333333333333,2,1,1,0
5.99,2018,15.883333333333333,2,1,1,0
53.67,2019,15.883333333333333,2,0,0,0
49.36,2018,15.883333333333333,2,1,1,0
2.45,2017,15.883333333333333,2,1,1,0
5.99,2018,15.883333333333333,2,1,1,0
5.06,2018,15.883333333333333,2,1,1,0
4.99,2018,15.883333333333333,2,1,0,0
16.87,2019,15.883333333333333,2,1,1,0
20.99,2018,15.883333333333333,2,1,1,0
5.06,2019,15.883333333333333,2,1,1,0
0.84,2019,15.9,2,1,1,0
0.16,2019,15.9,2,0,1,0
10.61,2018,15.9,2,1,1,0
17.82,2017,15.9,2,1,1,0
16.87,2019,15.9,2,1,1,0
8.7,2017,15.9,2,0,1,0
14.97,2019,15.9,2,1,0,0
18.74,2019,15.9,2,1,1,0
0.84,2019,15.9,2,1,1,0
1.88,2020,15.9,2,1,1,0
1.05,2020,15.9,2,0,1,0
6.27,2017,15.916666666666666,2,1,1,0
16.85,2018,15.916666666666666,2,1,1,0
53.67,2019,15.916666666666666,2,0,0,0
2.68,2019,15.916666666666666,2,0,0,0
1.99,2018,15.916666666666666,2,1,1,0
0.84,2020,15.916666666666666,2,1,1,0
1.68,2018,15.916666666666666,2,0,1,0
1.06,2017,15.916666666666666,2,1,1,0
5.36,2017,15.916666666666666,2,1,1,0
5.31,2018,15.916666666666666,2,0,1,0
0.84,2019,15.916666666666666,2,1,1,0
6.24,2019,15.933333333333334,2,1,1,0
2.41,2017,15.933333333333334,2,1,1,0
2.53,2018,15.933333333333334,2,1,1,0
9.36,2019,15.933333333333334,2,1,1,0
4.99,2022,15.933333333333334,2,1,1,0
16.87,2018,15.933333333333334,2,1,1,0
9.36,2019,15.933333333333334,2,1,1,0
0.16,2017,15.933333333333334,2,0,1,0
0.84,2017,15.933333333333334,2,0,1,0
2.02,2017,15.933333333333334,2,0,1,0
6.75,2017,15.933333333333334,2,1,1,0
5.67,2017,15.933333333333334,2,1,1,0
0.92,2020,15.933333333333334,2,0,1,0
4.38,2020,15.95,2,1,1,0
1.68,2019,15.95,2,0,1,0
1.99,2018,15.95,2,1,1,0
2.02,2018,15.95,2,1,1,0
3.9,2017,15.95,2,1,1,0
16.87,2020,15.95,2,0,0,0
6.04,2020,15.95,2,1,1,0
1.99,2019,15.95,2,0,1,0
10.96,2018,15.95,2,1,1,0
1.99,2017,15.95,2,1,1,0
25.3,2017,15.95,2,1,1,0
4.99,2023,15.966666666666667,2,1,1,0
18.65,2019,15.966666666666667,2,0,1,0
5.06,2017,15.966666666666667,2,1,1,0
19.74,2019,15.966666666666667,2,1,1,0
4.99,2020,15.966666666666667,2,1,1,0
1.68,2018,15.966666666666667,2,0,0,0
4.99,2020,15.966666666666667,2,1,0,0
1.67,2018,15.966666666666667,2,1,1,0
0.84,2020,15.966666666666667,2,1,1,0
0.84,2018,15.966666666666667,2,1,1,0
10.73,2018,15.966666666666667,2,1,1,0
1.68,2020,15.966666666666667,2,1,1,0
26.98,2017,15.966666666666667,2,1,1,0
1.68,2018,15.966666666666667,2,0,1,0
0.17,2019,15.983333333333333,2,0,1,0
21.47,2019,15.983333333333333,2,0,0,0
4.21,2019,15.983333333333333,2,1,1,0
4.99,2018,15.983333333333333,2,1,1,0
19.91,2019,15.983333333333333,2,1,1,0
52.49,2019,15.983333333333333,2,1,0,0
12.65,2018,15.983333333333333,2,1,1,0
4.38,2017,15.983333333333333,2,1,1,0
6.47,2018,15.983333333333333,2,1,1,0
1.99,2018,15.983333333333333,2,1,1,0
7.99,2019,15.983333333333333,2,1,0,0
1.99,2018,15.983333333333333,2,1,1,0
4.99,2025,15.983333333333333,2,1,1,0
21.47,2019,15.983333333333333,2,0,0,0
2.02,2020,16.0,2,1,1,0
0.18,2017,16.0,2,0,1,0
2.42,2017,16.0,2,1,1,0
4.99,2023,16.0,2,1,1,0
2.06,2021,16.0,2,0,1,0
14.96,2020,16.0,2,1,1,0
17.0,2018,16.0,2,1,1,0
6.64,2018,16.0,2,1,1,0
4.99,2020,16.0,2,1,0,0
101.25,2017,16.0,2,1,1,0
1.68,2017,16.0,2,0,1,0
0.89,2018,16.0,2,0,1,0
1.99,2018,16.0,2,1,1,0
4.05,2018,16.0,2,0,1,0
0.84,2018,16.0,2,1,1,0
9.45,2019,16.0,2,1,0,0
6.24,2019,16.0,2,1,1,0
53.61,2018,16.016666666666666,2,1,1,0
0.84,2020,16.016666666666666,2,0,1,0
4.99,2018,16.016666666666666,2,1,0,0
101.25,2017,16.016666666666666,2,1,1,0
0.84,2017,16.016666666666666,2,1,1,0
1.68,2019,16.016666666666666,2,1,1,0
6.75,2017,16.016666666666666,2,0,1,0
21.47,2019,16.016666666666666,2,0,0,0
31.54,2018,16.016666666666666,2,1,0,0
0.69,2018,16.016666666666666,2,1,1,0
0.84,2019,16.016666666666666,2,1,1,0
4.38,2017,16.033333333333335,2,1,1,0
5.99,2017,16.033333333333335,2,1,1,0
8.86,2019,16.033333333333335,2,0,1,0
19.91,2018,16.033333333333335,2,1,1,0
9.99,2018,16.033333333333335,2,1,0,0
1.05,2020,16.033333333333335,2,0,1,0
0.84,2019,16.033333333333335,2,1,1,0
8.43,2019,16.033333333333335,2,1,1,0
5.99,2017,16.033333333333335,2,1,1,0
4.99,2020,16.033333333333335,2,1,1,0
25.31,2018,16.033333333333335,2,1,1,0
13.94,2019,16.033333333333335,2,1,1,0
0.84,2019,16.05,2,0,1,0
29.33,2018,16.05,2,0,1,0
4.38,2019,16.05,2,1,1,0
0.4,2018,16.05,2,0,1,0
5.62,2019,16.05,2,1,1,0
3.14,2018,16.05,2,0,1,0
16.87,2018,16.05,2,1,1,0
1.8,2019,16.05,2,0,1,0
16.87,2018,16.05,2,1,1,0
4.38,2019,16.066666666666666,2,1,1,0
10.96,2017,16.066666666666666,2,1,1,0
1.68,2018,16.066666666666666,2,0,1,0
0.4,2018,16.066666666666666,2,0,1,0
0.33,2021,16.066666666666666,2,0,1,0
0.84,2017,16.066666666666666,2,1,1,0
17.8,2017,16.066666666666666,2,0,1,0
10.12,2018,16.066666666666666,2,1,1,0
3.41,2018,16.066666666666666,2,1,1,0
5.04,2018,16.066666666666666,2,1,1,0
5.99,2020,16.066666666666666,2,1,1,0
6.27,2017,16.066666666666666,2,1,1,0
0.84,2019,16.066666666666666,2,1,1,0
5.49,2020,16.083333333333332,2,1,1,0
2.84,2021,16.083333333333332,2,0,1,0
20.25,2021,16.083333333333332,2,0,1,0
9.28,2017,16.083333333333332,2,1,1,0
8.43,2019,16.083333333333332,2,1,1,0
0.84,2018,16.083333333333332,2,1,1,0
5.89,2018,16.083333333333332,2,1,1,0
0.3,2018,16.083333333333332,2,0,1,0
4.99,2019,16.1,2,1,0,0
5.06,2017,16.1,2,1,1,0
8.1,2019,16.1,2,0,1,0
118.56,2021,16.1,2,1,1,0
6.24,2018,16.1,2,1,1,0
4.38,2019,16.1,2,1,1,0
50.0,2019,16.1,2,1,1,0
1.68,2017,16.1,2,0,1,0
4.99,2021,16.1,2,1,1,0
1.68,2018,16.1,2,1,1,0
3.0,2020,16.1,2,1,1,0
8.43,2017,16.1,2,0,1,0
2.41,2019,16.1,2,1,1,0
0.84,2017,16.1,2,0,1,0
0.2,2018,16.1,2,0,1,0
0.16,2019,16.116666666666667,2,0,1,0
11.26,2020,16.116666666666667,2,1,1,0
0.16,2021,16.116666666666667,2,0,1,0
16.88,2020,16.116666666666667,2,0,1,0
35.37,2019,16.116666666666667,2,1,1,0
0.18,2019,16.116666666666667,2,0,1,0
13.99,2020,16.116666666666667,2,1,1,0
3.0,2024,16.116666666666667,2,0,0,0
2.99,2020,16.116666666666667,2,1,1,0
40.0,2019,16.116666666666667,2,1,1,0
118.56,2021,16.116666666666667,2,1,1,0
4.99,2019,16.133333333333333,2,1,0,0
4.99,2018,16.133333333333333,2,1,1,0
16.87,2020,16.133333333333333,2,0,0,0
52.86,2021,16.133333333333333,2,1,1,0
0.35,2019,16.133333333333333,2,0,1,0
0.84,2018,16.133333333333333,2,0,1,0
0.84,2018,16.133333333333333,2,1,1,0
53.66,2019,16.133333333333333,2,1,1,0
0.16,2019,16.133333333333333,2,0,1,0
30.36,2019,16.133333333333333,2,0,1,0
0.16,2018,16.133333333333333,2,0,1,0
53.67,2019,16.133333333333333,2,0,0,0
8.1,2019,16.15,2,0,1,0
5.89,2021,16.15,2,1,1,0
1.99,2018,16.15,2,1,1,0
50.0,2019,16.15,2,1,0,0
0.84,2018,16.15,2,1,1,0
6.24,2019,16.15,2,1,1,0
4.99,2018,16.15,2,1,1,0
10.11,2019,16.15,2,0,1,0
2.1,2019,16.15,2,0,1,0
53.67,2019,16.15,2,0,0,0
7.31,2018,16.15,2,0,1,0
10.96,2019,16.166666666666668,2,1,1,0
9.95,2019,16.166666666666668,2,0,1,0
5.03,2019,16.166666666666668,2,0,1,0
1.78,2019,16.166666666666668,2,0,1,0
4.38,2017,16.166666666666668,2,1,1,0
16.87,2019,16.166666666666668,2,1,1,0
1.05,2020,16.166666666666668,2,0,1,0
5.99,2019,16.183333333333334,2,1,1,0
21.45,2019,16.183333333333334,2,1,1,0
1.68,2019,16.183333333333334,2,1,1,0
0.84,2018,16.183333333333334,2,1,1,0
1.77,2018,16.183333333333334,2,0,1,0
9.36,2019,16.183333333333334,2,1,1,0
4.38,2017,16.183333333333334,2,1,1,0
2.2,2017,16.183333333333334,2,0,1,0
4.99,2019,16.183333333333334,2,1,0,0
2.53,2019,16.183333333333334,2,1,1,0
4.89,2019,16.183333333333334,2,1,1,0
0.73,2017,16.2,2,0,1,0
6.24,2020,16.2,2,1,1,0
56.38,2020,16.783333333333335,2,1,1,1
9.99,2018,22.883333333333333,2,1,1,1
5.24,2018,23.216666666666665,2,1,1,1
4.99,2018,2.1666666666666665,3,1,0,1
20.98,2019,3.85,3,1,0,1
19.99,2021,7.2,3,1,0,1
47.99,2019,8.783333333333333,3,1,1,1
50.0,2019,9.9,3,1,1,1
19.99,2019,10.25,3,1,0,1
19.99,2019,10.3,3,1,0,1
4.99,2018,17.083333333333332,3,1,1,1
19.99,2018,17.183333333333334,3,1,1,1
49.99,2018,17.2,3,1,1,1
13.52,2021,18.083333333333332,3,1,0,1
7.72,2021,18.483333333333334,3,1,0,1
10.48,2020,19.15,3,0,1,1
4.16,2021,20.466666666666665,3,1,0,1
29.94,2017,20.85,3,1,1,1
29.94,2017,20.9,3,1,1,1
19.99,2018,22.5,3,1,1,1
7.72,2021,22.566666666666666,3,1,0,1
69.99,2018,22.75,3,1,1,1
52.49,2018,22.833333333333332,3,1,1,1
29.94,2017,23.05,3,1,1,1
17.97,2019,0.2833333333333333,4,1,1,1
49.99,2018,0.6833333333333333,4,1,1,1
14.97,2019,1.5333333333333332,4,1,0,1
7.86,2020,1.55,4,1,0,1
4.15,2021,1.7666666666666666,4,1,0,1
52.5,2017,2.8333333333333335,4,1,0,1
52.5,2017,2.9,4,1,0,1
52.5,2017,2.95,4,1,0,1
7.71,2021,4.166666666666667,4,1,0,1
4.99,2021,5.933333333333334,4,1,0,1
4.99,2020,7.166666666666667,4,1,0,1
4.99,2020,7.266666666666667,4,1,0,1
29.94,2017,13.65,4,1,1,1
3.14,2018,14.4,4,1,0,1
19.99,2018,14.983333333333333,4,1,1,1
19.99,2018,15.016666666666667,4,1,1,1
71.43,2021,18.283333333333335,4,1,0,1
5.97,2018,19.533333333333335,4,1,0,1
7.71,2021,19.666666666666668,4,1,0,1
5.94,2018,21.883333333333333,4,1,1,1
13.5,2018,22.766666666666666,4,1,0,1
105.0,2017,22.866666666666667,4,1,0,1
5.94,2021,23.166666666666668,4,1,1,1
4.99,2020,5.616666666666667,5,1,0,1
224.0,2020,6.15,5,1,0,1
99.99,2019,6.766666666666667,5,1,1,1
4.15,2021,7.15,5,1,0,1
49.99,2019,9.616666666666667,5,1,1,1
19.99,2019,9.766666666666667,5,1,1,1
19.99,2019,9.9,5,1,1,1
19.99,2019,10.3,5,1,1,1
7.78,2018,15.05,5,1,0,1
20.0,2021,15.583333333333334,5,1,0,1
5.99,2018,17.966666666666665,5,1,1,1
7.99,2019,18.133333333333333,5,1,0,1
4.15,2021,18.466666666666665,5,1,0,1
7.7,2021,19.333333333333332,5,1,0,1
15.7,2021,21.833333333333332,5,1,0,1
4.99,2017,0.2833333333333333,6,1,1,1
4.99,2019,0.7833333333333333,6,1,0,1
4.99,2019,0.9166666666666666,6,1,0,1
15.7,2023,1.05,6,1,0,1
15.7,2023,1.1666666666666667,6,1,0,1
4.99,2020,3.05,6,1,0,1
4.99,2019,7.216666666666667,6,1,0,1
49.99,2019,9.783333333333333,6,1,0,1
49.99,2019,10.2,6,1,0,1
29.94,2018,18.35,6,1,1,1
4.99,2018,19.516666666666666,6,1,0,1
50.0,2019,20.35,6,1,0,1
4.99,2019,21.716666666666665,6,1,0,1
4.15,2021,22.983333333333334,6,1,0,1
29.94,2019,23.983333333333334,6,1,0,1
29.94,2019,0.4166666666666667,0,1,0,1
4.99,2018,4.616666666666667,0,1,0,1
4.99,2021,7.366666666666666,0,1,0,1
4.99,2020,7.366666666666666,0,1,0,1
4.99,2018,7.383333333333334,0,1,0,1
4.99,2018,7.383333333333334,0,1,0,1
4.99,2023,7.383333333333334,0,1,1,1
4.99,2020,14.25,0,1,0,1
10.5,2017,22.3,0,1,0,1
4.99,2018,1.5833333333333335,1,1,0,1
3.37,2021,1.85,1,1,0,1
20.0,2018,4.433333333333334,1,1,0,1
10.06,2017,4.8,1,1,0,1
14.97,2021,6.633333333333333,1,1,0,1
0.5,2021,15.266666666666667,1,1,1,1
46.02,2019,16.766666666666666,1,0,1,1
20.0,2018,19.366666666666667,1,1,0,1
4.99,2020,21.65,1,1,1,1
14.97,2019,22.383333333333333,1,1,1,1
56.46,2020,22.7,1,1,1,1
29.94,2019,22.766666666666666,1,1,1,1
56.46,2020,22.8,1,1,1,1
56.46,2020,22.95,1,1,1,1
5.99,2018,23.0,1,1,1,1
29.94,2019,23.483333333333334,1,1,0,1
6.14,2018,23.55,1,1,1,1
6.24,2019,0.75,2,1,1,1
50.0,2018,2.7333333333333334,2,1,0,1
34.99,2019,2.783333333333333,2,1,0,1
124.97,2019,3.783333333333333,2,1,1,1
124.97,2019,4.116666666666666,2,1,1,1
4.99,2018,6.466666666666667,2,1,1,1
20.0,2018,6.6,2,1,0,1
5.0,2018,6.766666666666667,2,1,0,1
20.0,2018,6.8,2,1,0,1
5.0,2018,6.9,2,1,0,1
20.0,2018,7.3,2,1,0,1
24.99,2017,7.583333333333333,2,0,0,1
24.99,2018,7.6,2,0,0,1
24.99,2018,7.7,2,0,0,1
